user_id,loyalty_tier,hotel_id,checkin_date,checkout_date,length_of_stay,price_paid,trip_purpose,party_type,rating
U0287,Classic,H082,11/28/24,12/8/24,10,4840,Leisure,Group,4
U0287,Classic,H091,5/17/24,5/21/24,4,1600,Leisure,Solo,4.5
U0287,Classic,H063,5/11/25,5/18/25,7,1519,Leisure,Family,3
U0288,Silver,H032,2/24/24,3/2/24,7,3311,Leisure,Solo,2
U0288,Silver,H016,8/8/23,8/11/23,3,606,Leisure,Solo,1.5
U0288,Silver,H028,6/8/25,6/15/25,7,763,Family,Family,2
U0288,Silver,H002,11/20/23,11/22/23,2,684,Leisure,Group,1.5
U0288,Silver,H046,1/7/25,1/9/25,2,194,Leisure,Solo,1.5
U0288,Silver,H075,9/6/25,9/16/25,10,1030,Leisure,Solo,2
U0289,Classic,H042,11/16/23,11/19/23,3,1467,Business,Solo,2
U0289,Classic,H025,12/11/23,12/13/23,2,354,Business,Group,1.5
U0289,Classic,H047,5/25/24,5/27/24,2,252,Leisure,Group,1
U0289,Classic,H039,11/12/25,11/22/25,10,790,Leisure,Group,1
U0289,Classic,H082,10/19/23,10/21/23,2,846,Leisure,Couple,1.5
U0289,Classic,H024,4/25/24,4/26/24,1,205,Leisure,Family,1.5
U0289,Classic,H020,7/16/23,7/20/23,4,320,Leisure,Couple,2
U0289,Classic,H095,7/10/24,7/12/24,2,298,Family,Family,1
U0289,Classic,H094,5/25/25,6/1/25,7,1778,Leisure,Couple,1.5
U0290,Diamond,H011,12/2/25,12/6/25,4,1952,Leisure,Group,2
U0290,Diamond,H054,6/26/25,6/29/25,3,834,Business,Solo,3
U0290,Diamond,H076,3/3/25,3/7/25,4,432,Leisure,Solo,2
U0290,Diamond,H073,4/5/24,4/15/24,10,2680,Leisure,Group,2
U0290,Diamond,H072,7/25/23,7/26/23,1,471,Family,Family,3
U0290,Diamond,H003,1/11/25,1/21/25,10,2600,Leisure,Group,4.5
U0290,Diamond,H087,10/18/23,10/25/23,7,882,Leisure,Couple,1.5
U0290,Diamond,H085,11/26/25,12/6/25,10,910,Leisure,Solo,2.5
U0290,Diamond,H051,6/10/23,6/14/23,4,1368,Family,Family,3
U0290,Diamond,H022,10/17/23,10/24/23,7,3563,Family,Family,2.5
U0290,Diamond,H055,4/2/25,4/5/25,3,369,Family,Family,2.5
U0290,Diamond,H052,8/26/25,8/31/25,5,2860,Business,Solo,3
U0290,Diamond,H021,3/8/24,3/18/24,10,4500,Leisure,Solo,3.5
U0290,Diamond,H056,5/10/25,5/20/25,10,990,Leisure,Family,1.5
U0290,Diamond,H078,7/22/23,7/25/23,3,381,Family,Couple,2
U0290,Diamond,H016,12/7/24,12/9/24,2,188,Family,Couple,2.5
U0290,Diamond,H063,5/15/24,5/22/24,7,2163,Business,Solo,2.5
U0290,Diamond,H084,12/24/25,12/27/25,3,630,Family,Family,3.5
U0291,Silver,H014,9/10/23,9/12/23,2,408,Family,Family,2.5
U0291,Silver,H071,12/28/23,12/31/23,3,1428,Business,Group,2.5
U0291,Silver,H022,10/11/24,10/15/24,4,1948,Leisure,Solo,3.5
U0291,Silver,H043,9/9/24,9/14/24,5,1375,Leisure,Group,2
U0291,Silver,H053,10/16/23,10/18/23,2,612,Leisure,Couple,3
U0291,Silver,H072,10/22/25,10/24/25,2,874,Business,Solo,4.5
U0292,Silver,H064,9/29/24,10/2/24,3,474,Leisure,Solo,3.5
U0292,Silver,H012,12/6/24,12/8/24,2,770,Leisure,Family,4.5
U0292,Silver,H001,11/14/24,11/19/24,5,2550,Family,Family,4
U0292,Silver,H084,7/20/23,7/25/23,5,1215,Business,Solo,3
U0292,Silver,H052,9/1/25,9/6/25,5,2630,Leisure,Couple,4
U0292,Silver,H097,7/31/23,8/2/23,2,342,Leisure,Couple,2.5
U0293,Gold,H021,2/23/24,2/25/24,2,800,Family,Family,4
U0293,Gold,H010,4/24/24,4/26/24,2,218,Business,Solo,1.5
U0293,Gold,H002,5/13/24,5/15/24,2,752,Business,Solo,3.5
U0293,Gold,H001,6/14/23,6/18/23,4,2012,Leisure,Solo,4.5
U0293,Gold,H035,9/30/23,10/3/23,3,405,Business,Group,3
U0293,Gold,H034,6/27/24,7/4/24,7,2205,Leisure,Solo,3.5
U0293,Gold,H013,6/23/25,6/26/25,3,927,Business,Group,4
U0294,Platinum,H062,12/19/23,12/23/23,4,1668,Leisure,Group,4.5
U0294,Platinum,H082,9/11/24,9/18/24,7,3255,Business,Solo,4.5
U0294,Platinum,H095,6/9/25,6/11/25,2,226,Leisure,Group,3.5
U0294,Platinum,H011,11/4/23,11/8/23,4,2388,Business,Solo,4.5
U0294,Platinum,H055,12/3/23,12/6/23,3,441,Family,Family,2
U0294,Platinum,H031,2/20/25,2/24/25,4,2116,Business,Solo,5
U0294,Platinum,H075,4/18/25,4/21/25,3,309,Leisure,Solo,3
U0294,Platinum,H071,8/22/23,8/26/23,4,1844,Leisure,Solo,3.5
U0294,Platinum,H083,12/1/24,12/3/24,2,650,Business,Solo,3
U0294,Platinum,H013,2/9/24,2/16/24,7,1666,Family,Family,3.5
U0294,Platinum,H001,7/30/23,8/2/23,3,1404,Business,Solo,4.5
U0294,Platinum,H022,7/5/23,7/7/23,2,988,Business,Solo,4
U0295,Gold,H082,5/14/25,5/18/25,4,2136,Leisure,Group,1
U0295,Gold,H031,9/5/23,9/9/23,4,2196,Leisure,Couple,2.5
U0295,Gold,H097,11/14/25,11/18/25,4,616,Business,Solo,1.5
U0295,Gold,H009,2/4/24,2/9/24,5,385,Leisure,Solo,2
U0295,Gold,H057,4/7/24,4/14/24,7,700,Leisure,Solo,1.5
U0295,Gold,H078,12/24/24,12/27/24,3,264,Leisure,Family,1.5
U0295,Gold,H081,12/28/23,1/2/24,5,3035,Business,Group,1
U0295,Gold,H019,7/30/25,8/3/25,4,204,Family,Family,1.5
U0295,Gold,H039,12/27/24,12/29/24,2,168,Leisure,Couple,2
U0295,Gold,H062,10/21/23,10/26/23,5,2300,Leisure,Solo,2.5
U0295,Gold,H064,4/5/25,4/15/25,10,2230,Leisure,Group,1.5
U0295,Gold,H036,7/12/24,7/22/24,10,1560,Leisure,Couple,2
U0295,Gold,H034,9/29/25,10/1/25,2,658,Leisure,Solo,1.5
U0295,Gold,H011,11/15/25,11/17/25,2,920,Family,Family,2
U0295,Gold,H003,12/11/25,12/12/25,1,298,Leisure,Couple,2
U0295,Gold,H083,11/18/25,11/21/25,3,735,Leisure,Solo,1.5
U0295,Gold,H047,6/9/23,6/19/23,10,1500,Leisure,Family,1
U0296,Silver,H008,12/28/23,1/11/24,14,1610,Business,Solo,1.5
U0296,Silver,H031,4/9/24,4/10/24,1,526,Family,Family,3.5
U0296,Silver,H005,10/13/23,10/15/23,2,258,Family,Family,3
U0296,Silver,H097,10/3/23,10/5/23,2,410,Leisure,Group,2
U0296,Silver,H053,9/11/24,9/14/24,3,951,Business,Solo,3
U0296,Silver,H044,10/11/23,10/13/23,2,590,Leisure,Couple,1.5
U0296,Silver,H075,6/11/23,6/25/23,14,1512,Business,Solo,2.5
U0296,Silver,H095,7/15/23,7/22/23,7,1015,Leisure,Solo,2
U0296,Silver,H094,8/24/24,8/27/24,3,585,Leisure,Couple,2.5
U0297,Platinum,H053,2/5/25,2/8/25,3,960,Leisure,Family,2
U0297,Platinum,H031,3/15/24,3/18/24,3,1767,Family,Family,2.5
U0297,Platinum,H042,2/21/24,2/23/24,2,1164,Leisure,Family,2.5
U0297,Platinum,H056,6/22/24,6/24/24,2,134,Leisure,Family,2
U0297,Platinum,H063,1/8/24,1/11/24,3,945,Family,Family,2
U0297,Platinum,H022,9/14/24,9/21/24,7,2975,Family,Family,4
U0297,Platinum,H067,9/21/25,9/25/25,4,644,Leisure,Family,3
U0297,Platinum,H091,1/31/24,2/2/24,2,818,Family,Couple,2.5
U0297,Platinum,H072,11/15/25,11/18/25,3,1314,Family,Family,2
U0297,Platinum,H006,8/9/25,8/12/25,3,348,Business,Group,2.5
U0297,Platinum,H043,8/4/23,8/8/23,4,1160,Business,Solo,2.5
U0297,Platinum,H032,7/24/23,8/7/23,14,6580,Leisure,Couple,3
U0297,Platinum,H045,11/5/24,11/8/24,3,303,Family,Family,1.5
U0297,Platinum,H001,12/31/23,1/3/24,3,1344,Leisure,Family,2.5
U0297,Platinum,H016,12/19/25,12/26/25,7,1435,Family,Couple,1.5
U0298,Classic,H059,7/18/24,7/25/24,7,413,Family,Family,1.5
U0298,Classic,H066,3/16/25,3/20/25,4,380,Leisure,Solo,2
U0298,Classic,H036,4/14/24,4/17/24,3,561,Family,Family,1.5
U0298,Classic,H087,4/15/25,4/22/25,7,1162,Leisure,Couple,1
U0298,Classic,H080,7/7/23,7/10/23,3,102,Leisure,Group,1.5
U0298,Classic,H092,12/29/23,1/2/24,4,2652,Business,Solo,1
U0299,Classic,H084,8/2/25,8/6/25,4,996,Leisure,Couple,2.5
U0299,Classic,H095,1/24/24,1/26/24,2,226,Leisure,Family,1.5
U0299,Classic,H023,1/20/25,1/23/25,3,765,Family,Family,2
U0299,Classic,H075,6/5/25,6/10/25,5,535,Leisure,Solo,1.5
U0299,Classic,H055,6/19/24,6/23/24,4,548,Leisure,Couple,2
U0300,Gold,H054,3/9/24,3/23/24,14,4186,Leisure,Solo,3.5
U0300,Gold,H082,3/29/24,4/1/24,3,1221,Business,Solo,4
U0300,Gold,H081,10/28/25,11/2/25,5,2525,Business,Solo,4.5
U0300,Gold,H032,12/23/24,12/26/24,3,1341,Business,Solo,4.5
U0300,Gold,H071,8/10/25,8/13/25,3,1440,Leisure,Group,3.5
U0300,Gold,H036,8/18/24,8/21/24,3,483,Business,Solo,3
U0300,Gold,H046,6/1/25,6/6/25,5,565,Business,Solo,2
U0300,Gold,H072,7/7/24,7/9/24,2,890,Leisure,Solo,4
U0300,Gold,H003,6/9/24,6/11/24,2,568,Business,Solo,4
U0300,Gold,H052,6/7/23,6/12/23,5,2800,Leisure,Solo,5
U0300,Gold,H051,3/26/25,3/30/25,4,1436,Leisure,Group,4
U0300,Gold,H053,11/28/23,12/12/23,14,2576,Business,Solo,4.5
U0300,Gold,H062,5/31/25,6/7/25,7,3843,Leisure,Solo,4.5
U0300,Gold,H091,12/29/24,1/1/25,3,1221,Leisure,Solo,4
U0300,Gold,H063,10/26/24,11/2/24,7,1610,Business,Solo,4
U0301,Platinum,H033,9/1/23,9/3/23,2,542,Business,Group,3
U0301,Platinum,H094,9/30/25,10/10/25,10,2020,Business,Group,2.5
U0301,Platinum,H038,1/17/24,1/20/24,3,288,Business,Solo,3
U0301,Platinum,H071,10/2/23,10/4/23,2,798,Leisure,Couple,4
U0301,Platinum,H002,2/5/25,2/12/25,7,2702,Leisure,Group,4
U0301,Platinum,H032,11/30/23,12/4/23,4,1928,Business,Group,4.5
U0301,Platinum,H052,6/29/25,7/3/25,4,1844,Business,Solo,5
U0301,Platinum,H045,8/27/23,9/3/23,7,1113,Family,Family,3.5
U0301,Platinum,H043,6/4/23,6/8/23,4,1200,Business,Group,4.5
U0301,Platinum,H072,8/5/25,8/9/25,4,1708,Business,Group,4
U0301,Platinum,H023,8/10/24,8/13/24,3,600,Business,Group,4
U0302,Platinum,H024,10/27/25,11/1/25,5,1365,Family,Family,3
U0302,Platinum,H062,11/16/23,11/20/23,4,1904,Leisure,Family,3
U0302,Platinum,H031,3/15/25,3/19/25,4,2356,Leisure,Family,3
U0302,Platinum,H042,12/6/25,12/9/25,3,1665,Leisure,Solo,3
U0302,Platinum,H034,6/14/24,6/17/24,3,717,Family,Family,2.5
U0302,Platinum,H091,4/20/25,4/23/25,3,1167,Family,Couple,2.5
U0302,Platinum,H022,9/14/24,9/19/24,5,1800,Family,Family,3.5
U0302,Platinum,H053,5/16/25,5/19/25,3,885,Leisure,Family,3.5
U0302,Platinum,H032,8/24/25,9/3/25,10,4790,Family,Family,2.5
U0302,Platinum,H052,6/23/25,6/26/25,3,1998,Leisure,Couple,3
U0302,Platinum,H009,8/6/25,8/9/25,3,360,Family,Couple,1
U0302,Platinum,H021,9/28/24,9/29/24,1,502,Leisure,Couple,3
U0302,Platinum,H073,9/19/23,9/21/23,2,522,Family,Family,4
U0302,Platinum,H033,3/24/25,3/25/25,1,257,Leisure,Solo,3
U0302,Platinum,H013,9/14/25,9/18/25,4,1200,Family,Family,2.5
U0302,Platinum,H047,11/29/25,12/2/25,3,360,Family,Family,2
U0302,Platinum,H071,12/4/23,12/8/23,4,1636,Family,Family,2.5
U0302,Platinum,H002,6/19/25,6/20/25,1,384,Leisure,Family,3.5
U0303,Platinum,H014,12/12/25,12/15/25,3,612,Business,Group,4
U0303,Platinum,H013,4/30/25,5/5/25,5,870,Business,Solo,4
U0303,Platinum,H052,1/12/25,1/13/25,1,573,Business,Group,3.5
U0303,Platinum,H051,10/18/23,10/28/23,10,3570,Business,Solo,4
U0303,Platinum,H082,8/15/23,8/22/23,7,3381,Business,Solo,4
U0303,Platinum,H061,10/11/24,10/14/24,3,1059,Business,Solo,3.5
U0303,Platinum,H080,10/14/24,10/24/24,10,390,Family,Family,1.5
U0303,Platinum,H002,10/23/23,10/25/23,2,684,Business,Group,4.5
U0303,Platinum,H062,8/27/25,9/3/25,7,3682,Leisure,Solo,4.5
U0303,Platinum,H021,5/23/25,5/25/25,2,924,Business,Solo,3.5
U0303,Platinum,H022,2/22/25,3/1/25,7,2639,Leisure,Couple,4.5
U0303,Platinum,H064,1/12/25,1/15/25,3,816,Business,Solo,3
U0303,Platinum,H073,11/24/25,11/27/25,3,828,Leisure,Solo,4.5
U0303,Platinum,H032,3/19/24,3/23/24,4,1852,Business,Solo,4
U0303,Platinum,H041,9/30/23,10/3/23,3,1329,Business,Solo,4
U0303,Platinum,H087,5/15/25,5/17/25,2,386,Business,Solo,3.5
U0304,Gold,H087,11/9/24,11/11/24,2,406,Leisure,Group,1
U0304,Gold,H079,8/26/23,8/29/23,3,231,Leisure,Family,1
U0304,Gold,H018,2/22/25,2/26/25,4,356,Business,Solo,1
U0304,Gold,H055,2/7/24,2/12/24,5,635,Leisure,Couple,1.5
U0304,Gold,H003,11/3/23,11/5/23,2,634,Family,Family,1.5
U0304,Gold,H031,12/23/23,12/30/23,7,4298,Leisure,Couple,2
U0304,Gold,H080,5/10/25,5/13/25,3,264,Family,Family,1
U0304,Gold,H044,12/11/24,12/15/24,4,1032,Leisure,Group,2
U0304,Gold,H014,7/7/24,7/11/24,4,1044,Leisure,Couple,1.5
U0305,Gold,H031,6/3/23,6/10/23,7,4494,Leisure,Solo,3
U0305,Gold,H075,8/16/25,8/23/25,7,959,Business,Group,3
U0305,Gold,H068,10/19/25,10/21/25,2,184,Leisure,Solo,1.5
U0305,Gold,H044,1/17/24,1/21/24,4,1248,Leisure,Couple,3
U0305,Gold,H005,8/29/23,9/8/23,10,930,Leisure,Group,3.5
U0305,Gold,H081,7/27/25,7/31/25,4,2416,Leisure,Group,2.5
U0305,Gold,H023,1/29/24,2/3/24,5,985,Leisure,Solo,3
U0305,Gold,H085,2/25/25,3/4/25,7,798,Business,Solo,3
U0305,Gold,H055,7/15/25,7/16/25,1,131,Business,Solo,2.5
U0305,Gold,H053,3/21/25,3/23/25,2,340,Business,Solo,3
U0305,Gold,H014,9/20/24,9/24/24,4,920,Business,Group,3
U0305,Gold,H003,4/12/24,4/19/24,7,2170,Business,Group,2.5
U0305,Gold,H052,10/1/25,10/5/25,4,1232,Business,Solo,2.5
U0305,Gold,H043,6/10/23,6/12/23,2,474,Business,Solo,3
U0306,Classic,H063,6/27/23,6/30/23,3,897,Leisure,Couple,2.5
U0306,Classic,H012,3/30/24,3/31/24,1,443,Leisure,Couple,3
U0306,Classic,H027,8/31/24,9/4/24,4,608,Business,Solo,2.5
U0306,Classic,H003,11/11/25,11/14/25,3,702,Business,Group,3
U0306,Classic,H043,6/8/23,6/11/23,3,903,Leisure,Couple,3
U0306,Classic,H020,10/28/25,11/7/25,10,990,Business,Group,2
U0307,Classic,H023,5/13/25,5/20/25,7,1757,Family,Family,1.5
U0307,Classic,H002,11/27/23,12/1/23,4,1544,Leisure,Couple,1
U0307,Classic,H004,4/24/24,4/27/24,3,540,Business,Solo,1
U0307,Classic,H003,5/26/25,6/2/25,7,1715,Business,Solo,2
U0307,Classic,H079,7/22/23,7/23/23,1,51,Family,Couple,1
U0307,Classic,H029,10/9/25,10/12/25,3,252,Leisure,Solo,1
U0308,Gold,H031,2/4/25,2/5/25,1,470,Leisure,Couple,4
U0308,Gold,H024,8/14/24,8/18/24,4,1008,Family,Couple,3
U0308,Gold,H051,9/4/23,9/11/23,7,2072,Family,Family,3
U0308,Gold,H082,4/24/25,4/29/25,5,2135,Leisure,Couple,3
U0308,Gold,H021,6/4/25,6/11/25,7,3269,Family,Family,3.5
U0308,Gold,H083,6/28/24,7/1/24,3,687,Family,Family,3.5
U0308,Gold,H062,9/8/23,9/12/23,4,2048,Family,Family,4.5
U0308,Gold,H092,11/19/25,11/29/25,10,6010,Business,Group,3.5
U0308,Gold,H001,8/4/25,8/6/25,2,924,Business,Solo,3
U0308,Gold,H002,10/5/24,10/9/24,4,1536,Leisure,Solo,3.5
U0308,Gold,H045,2/19/24,2/22/24,3,441,Leisure,Solo,2
U0308,Gold,H091,7/1/24,7/8/24,7,2884,Family,Family,3.5
U0308,Gold,H071,12/18/24,12/22/24,4,1664,Family,Family,4
U0308,Gold,H061,12/25/24,12/28/24,3,1404,Business,Group,3
U0308,Gold,H004,6/28/23,7/2/23,4,784,Family,Family,2
U0309,Platinum,H085,7/14/23,7/21/23,7,679,Business,Solo,2.5
U0309,Platinum,H096,8/5/25,8/15/25,10,1090,Business,Solo,1.5
U0309,Platinum,H035,11/12/25,11/15/25,3,285,Business,Solo,3
U0309,Platinum,H012,12/12/24,12/26/24,14,7644,Family,Family,4
U0309,Platinum,H023,11/1/23,11/3/23,2,518,Business,Solo,4
U0309,Platinum,H051,8/22/25,8/29/25,7,2555,Leisure,Solo,4.5
U0309,Platinum,H052,2/10/25,2/12/25,2,1176,Business,Solo,5
U0309,Platinum,H057,12/25/25,12/30/25,5,430,Business,Solo,2
U0309,Platinum,H081,10/3/25,10/4/25,1,549,Business,Solo,4
U0309,Platinum,H063,4/4/25,4/6/25,2,538,Business,Group,3
U0310,Diamond,H082,8/29/23,9/1/23,3,1326,Leisure,Solo,2
U0310,Diamond,H071,8/1/23,8/4/23,3,1257,Business,Solo,2.5
U0310,Diamond,H023,12/28/24,12/29/24,1,232,Family,Family,2
U0310,Diamond,H021,6/8/25,6/18/25,10,4280,Business,Group,2
U0310,Diamond,H052,10/8/25,10/15/25,7,4669,Leisure,Solo,3
U0310,Diamond,H065,10/31/25,11/3/25,3,225,Leisure,Group,3
U0310,Diamond,H004,11/3/25,11/8/25,5,890,Leisure,Couple,2.5
U0310,Diamond,H076,11/9/24,11/12/24,3,591,Leisure,Family,2
U0310,Diamond,H084,8/3/24,8/10/24,7,1848,Leisure,Solo,1.5
U0310,Diamond,H057,7/29/24,8/5/24,7,742,Leisure,Solo,2
U0310,Diamond,H042,1/30/25,1/31/25,1,445,Leisure,Group,2.5
U0310,Diamond,H083,5/25/25,5/27/25,2,464,Family,Family,2.5
U0310,Diamond,H054,4/18/25,4/20/25,2,628,Family,Family,1.5
U0310,Diamond,H031,12/26/23,12/29/23,3,1551,Business,Solo,3
U0310,Diamond,H014,9/27/24,10/7/24,10,2200,Family,Family,3.5
U0310,Diamond,H037,8/10/23,8/13/23,3,330,Leisure,Group,2.5
U0310,Diamond,H025,6/25/25,6/28/25,3,444,Leisure,Group,1.5
U0310,Diamond,H032,7/3/24,7/7/24,4,1716,Leisure,Solo,2.5
U0311,Diamond,H026,12/30/25,1/2/26,3,531,Business,Group,3.5
U0311,Diamond,H043,8/14/23,8/21/23,7,1757,Leisure,Solo,4.5
U0311,Diamond,H042,2/16/24,2/19/24,3,1632,Business,Solo,5
U0311,Diamond,H021,3/3/25,3/6/25,3,1227,Business,Group,5
U0311,Diamond,H023,12/30/25,1/6/26,7,1939,Leisure,Solo,3.5
U0311,Diamond,H071,3/16/25,3/20/25,4,1592,Business,Group,4
U0311,Diamond,H063,10/27/25,11/1/25,5,1395,Business,Group,4.5
U0311,Diamond,H041,11/15/24,11/18/24,3,1296,Leisure,Couple,4
U0311,Diamond,H082,4/2/24,4/5/24,3,1515,Business,Solo,4.5
U0311,Diamond,H031,1/8/24,1/10/24,2,1114,Business,Solo,5
U0311,Diamond,H091,9/4/25,9/8/25,4,1608,Business,Solo,4.5
U0311,Diamond,H047,6/3/25,6/6/25,3,369,Business,Group,3
U0311,Diamond,H045,8/25/23,8/29/23,4,520,Business,Solo,3
U0311,Diamond,H061,9/15/24,9/18/24,3,1236,Business,Group,5
U0311,Diamond,H064,8/11/24,8/18/24,7,1848,Family,Family,3.5
U0311,Diamond,H027,8/8/24,8/12/24,4,696,Business,Solo,3
U0311,Diamond,H032,11/24/23,11/28/23,4,1728,Leisure,Couple,5
U0311,Diamond,H062,12/19/25,12/21/25,2,1096,Business,Solo,4.5
U0311,Diamond,H022,7/30/24,7/31/24,1,435,Leisure,Solo,5
U0311,Diamond,H011,9/6/23,9/7/23,1,554,Business,Group,5
U0312,Silver,H091,4/17/25,5/1/25,14,5600,Business,Solo,3.5
U0312,Silver,H092,12/11/23,12/12/23,1,442,Leisure,Family,3.5
U0312,Silver,H042,5/20/25,5/22/25,2,942,Leisure,Solo,3.5
U0312,Silver,H003,11/19/25,11/26/25,7,1995,Leisure,Couple,3.5
U0312,Silver,H029,4/8/25,4/12/25,4,336,Leisure,Solo,2
U0312,Silver,H023,6/17/23,6/22/23,5,1390,Business,Solo,3
U0312,Silver,H039,4/5/24,4/8/24,3,288,Leisure,Solo,2
U0312,Silver,H031,12/29/23,1/1/24,3,1806,Business,Group,3
U0312,Silver,H082,11/1/23,11/3/23,2,832,Family,Couple,3.5
U0312,Silver,H001,6/22/25,6/25/25,3,1470,Leisure,Group,2
U0313,Gold,H025,12/10/23,12/14/23,4,592,Business,Solo,3
U0313,Gold,H004,10/25/24,10/28/24,3,519,Family,Family,3
U0313,Gold,H022,4/9/25,4/19/25,10,3370,Family,Family,2.5
U0313,Gold,H093,8/31/25,9/2/25,2,424,Family,Family,2.5
U0313,Gold,H029,1/23/25,1/25/25,2,170,Leisure,Couple,2
U0313,Gold,H013,5/2/24,5/9/24,7,1526,Business,Group,4
U0314,Classic,H032,5/27/25,5/29/25,2,892,Leisure,Couple,1.5
U0314,Classic,H039,3/25/25,3/28/25,3,249,Leisure,Couple,2
U0314,Classic,H002,9/23/24,9/26/24,3,1104,Leisure,Group,1.5
U0314,Classic,H043,7/4/25,7/7/25,3,957,Leisure,Family,1.5
U0314,Classic,H033,2/27/25,3/3/25,4,800,Leisure,Couple,2
U0314,Classic,H080,8/16/25,8/19/25,3,270,Family,Family,2
U0314,Classic,H011,5/19/25,5/23/25,4,2464,Leisure,Solo,1.5
U0314,Classic,H074,10/10/23,10/17/23,7,2408,Leisure,Solo,1.5
U0315,Platinum,H051,6/28/24,7/2/24,4,1332,Leisure,Group,5
U0315,Platinum,H022,9/6/25,9/7/25,1,563,Leisure,Group,4
U0315,Platinum,H045,12/25/24,12/28/24,3,333,Business,Solo,2
U0315,Platinum,H031,7/10/24,7/13/24,3,1605,Business,Solo,5
U0315,Platinum,H073,4/15/25,4/18/25,3,477,Business,Group,3.5
U0315,Platinum,H083,8/17/23,8/24/23,7,1659,Business,Group,3.5
U0315,Platinum,H071,12/20/24,12/23/24,3,1350,Business,Solo,3.5
U0315,Platinum,H013,12/16/23,12/19/23,3,675,Leisure,Solo,3
U0315,Platinum,H091,5/31/25,6/5/25,5,1965,Business,Solo,5
U0315,Platinum,H041,3/1/24,3/3/24,2,860,Business,Solo,4.5
U0315,Platinum,H032,10/13/24,10/16/24,3,1452,Business,Solo,5
U0315,Platinum,H092,3/14/25,3/16/25,2,768,Business,Solo,3
U0315,Platinum,H061,5/19/25,5/26/25,7,2716,Business,Solo,4.5
U0315,Platinum,H001,10/14/24,10/21/24,7,3787,Family,Family,5
U0315,Platinum,H034,12/26/23,12/30/23,4,1272,Business,Solo,3.5
U0315,Platinum,H082,12/29/25,1/3/26,5,2680,Business,Solo,5
U0315,Platinum,H012,9/19/24,9/23/24,4,1556,Leisure,Solo,4.5
U0316,Silver,H061,12/22/24,12/25/24,3,1377,Family,Family,1.5
U0316,Silver,H048,2/25/24,3/1/24,5,450,Business,Solo,1.5
U0316,Silver,H044,4/8/24,4/11/24,3,774,Family,Couple,1.5
U0316,Silver,H099,1/1/24,1/8/24,7,546,Leisure,Couple,1.5
U0316,Silver,H003,4/12/25,4/22/25,10,2490,Leisure,Family,3
U0316,Silver,H071,1/5/25,1/15/25,10,4760,Business,Group,2.5
U0316,Silver,H087,8/25/24,8/27/24,2,344,Leisure,Solo,1
U0316,Silver,H002,7/16/23,7/18/23,2,756,Leisure,Family,2
U0316,Silver,H012,8/14/23,8/18/23,4,2020,Leisure,Solo,1
U0316,Silver,H014,10/5/25,10/8/25,3,615,Family,Family,2.5
U0316,Silver,H024,6/3/25,6/10/25,7,1694,Leisure,Couple,1
U0316,Silver,H080,2/3/25,2/4/25,1,53,Leisure,Group,2
U0316,Silver,H032,11/7/23,11/14/23,7,3017,Leisure,Couple,2.5
U0317,Silver,H053,11/22/23,12/6/23,14,3738,Family,Couple,2.5
U0317,Silver,H082,12/29/24,1/5/25,7,3465,Leisure,Family,3
U0317,Silver,H032,8/13/24,8/15/24,2,858,Leisure,Group,2.5
U0317,Silver,H002,12/7/24,12/9/24,2,746,Leisure,Couple,2.5
U0317,Silver,H072,2/18/24,2/23/24,5,2465,Leisure,Family,4.5
U0317,Silver,H022,10/21/25,10/25/25,4,2280,Family,Couple,3
U0317,Silver,H043,8/1/23,8/8/23,7,2072,Family,Family,4
U0317,Silver,H081,12/30/25,1/9/26,10,4750,Family,Family,2.5
U0317,Silver,H092,3/18/24,3/20/24,2,1140,Leisure,Couple,3.5
U0317,Silver,H003,10/16/24,10/20/24,4,1084,Business,Solo,3
U0318,Classic,H044,5/27/25,5/29/25,2,508,Business,Solo,3.5
U0318,Classic,H031,12/2/25,12/3/25,1,630,Business,Solo,3
U0318,Classic,H082,11/4/23,11/14/23,10,5220,Family,Family,4.5
U0318,Classic,H067,11/20/24,11/24/24,4,820,Business,Solo,2.5
U0318,Classic,H084,6/16/23,6/30/23,14,3640,Leisure,Couple,3.5
U0319,Diamond,H041,8/14/23,8/18/23,4,1760,Business,Solo,4
U0319,Diamond,H061,7/27/23,7/28/23,1,461,Leisure,Solo,4
U0319,Diamond,H023,5/24/24,5/26/24,2,442,Business,Solo,4
U0319,Diamond,H021,11/8/23,11/10/23,2,800,Business,Solo,4
U0319,Diamond,H031,10/1/24,10/2/24,1,563,Leisure,Group,4.5
U0319,Diamond,H082,9/15/23,9/25/23,10,3930,Business,Group,4.5
U0319,Diamond,H043,9/20/24,9/23/24,3,726,Leisure,Group,3.5
U0319,Diamond,H032,7/9/24,7/13/24,4,1844,Business,Solo,4.5
U0319,Diamond,H010,2/25/24,2/28/24,3,435,Business,Solo,2.5
U0319,Diamond,H084,8/22/25,8/26/25,4,960,Business,Group,4
U0319,Diamond,H033,9/18/24,9/21/24,3,978,Leisure,Solo,3
U0319,Diamond,H094,12/23/25,12/24/25,1,267,Business,Group,3
U0319,Diamond,H081,10/24/25,10/29/25,5,2955,Business,Solo,4.5
U0319,Diamond,H022,10/15/23,10/18/23,3,1017,Leisure,Solo,4.5
U0319,Diamond,H003,6/30/23,7/2/23,2,464,Business,Solo,4.5
U0319,Diamond,H002,6/10/25,6/17/25,7,2597,Family,Family,3.5
U0319,Diamond,H053,4/22/25,5/2/25,10,2050,Business,Solo,3.5
